URL,状态,标题,长度,链接类型,重定向,深度,敏感信息类型,敏感信息数量,敏感信息详细清单,是否重复
https://code.claude.com/docs/en/plugins/path.join,200,Page Not Found,386504,JOIN,,3,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/plugins/custom,200,Page Not Found,388150,接口,,3,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/plugins/Mintlify,200,Page Not Found,388120,接口,,3,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/cli-reference%5C,200,Page Not Found,386353,接口,,3,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/commands/enterprise/Mintlify,200,Page Not Found,390502,接口,,3,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/,200,Claude Code overview - Claude Code Docs,523465,接口,,3,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/plugins%5C,200,Page Not Found,388018,接口,,3,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/plugins/width=device-width,200,Page Not Found,388127,接口,,3,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/commands/core/custom,200,Page Not Found,390421,接口,,3,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/commands/enterprise/noindex,200,Page Not Found,390433,接口,,3,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/custom/agents/,200,Page Not Found,390336,接口,,3,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/commands/core/path.join,200,Page Not Found,388843,JOIN,,3,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/commands/enterprise/width=device-width,200,Page Not Found,390512,接口,,3,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/commands/enterprise/Claude,200,Page Not Found,390351,接口,,3,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/terminal-config%5C,200,Page Not Found,386035,接口,,3,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/commands/core/noindex,200,Page Not Found,390246,接口,,3,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/commands/core/Claude,200,Page Not Found,390406,接口,,3,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/.claude/rules/path.join,200,Page Not Found,388843,JOIN,,3,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/monitoring-usage%5C,200,Page Not Found,387373,接口,,4,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/slash-commands%5C,200,Page Not Found,386442,接口,,3,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/commands/enterprise/custom,200,Page Not Found,390480,接口,,3,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/hooks-guide%5C,200,Page Not Found,388050,接口,,3,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/.claude/rules/noindex,200,Page Not Found,388831,接口,,3,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/chrome%5C,200,Page Not Found,390331,接口,,5,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/commands/core/width=device-width,200,Page Not Found,390258,接口,,3,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/.claude/rules/Claude,200,Page Not Found,388825,接口,,3,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/plugins/noindex,200,Page Not Found,388114,接口,,3,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/commands/core/Mintlify,200,Page Not Found,390188,接口,,3,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/scripts/width=device-width,200,Page Not Found,390278,接口,,3,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/.claude/rules/width=device-width,200,Page Not Found,388907,接口,,3,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/Optimize,200,Page Not Found,390366,接口,,3,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/iam%5C,200,Page Not Found,387501,接口,,4,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/.claude/rules/custom,200,Page Not Found,388825,接口,,3,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/scripts/custom,200,Page Not Found,390301,接口,,3,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/.claude/rules/Mintlify,200,Page Not Found,388837,接口,,3,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/scripts/path.join,200,Page Not Found,388803,JOIN,,3,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/sub-agents%5C,200,Page Not Found,386540,接口,,3,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/slack%5C,200,Page Not Found,390404,接口,,5,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/plugin-marketplaces%5C,200,Page Not Found,387871,接口,,3,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/agent-sdk/width=device-width,200,Page Not Found,387745,接口,,3,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/vs-code%5C,200,Page Not Found,390379,接口,,5,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/agent-sdk/custom,200,Page Not Found,387611,接口,,3,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/agent-sdk/Claude,200,Page Not Found,387577,接口,,3,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/jetbrains%5C,200,Page Not Found,390286,接口,,5,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/agent-sdk/Mintlify,200,Page Not Found,387738,接口,,3,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/statusline%5C,200,Page Not Found,385936,接口,,3,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/scripts/Claude,200,Page Not Found,390327,接口,,3,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/scripts/noindex,200,Page Not Found,390332,接口,,3,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/gitlab-ci-cd%5C,200,Page Not Found,390564,接口,,5,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/claude-code/CHANGELOG.md,404,请求失败，状态码: 404,4,MD,,5,,,,否
https://code.claude.com/docs/en/common-workflows%5C,200,Page Not Found,390454,接口,,5,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/desktop%5C,200,Page Not Found,390316,接口,,5,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/agent-sdk/noindex,200,Page Not Found,387669,接口,,3,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/mcp%5C,200,Page Not Found,387985,接口,,3,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/hooks%5C,200,Page Not Found,386510,接口,,3,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/Status,200,Page Not Found,390235,接口,,3,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/devcontainer%5C,200,Page Not Found,387425,接口,,5,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/scripts/Mintlify,200,Page Not Found,390208,接口,,3,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/github-actions%5C,200,Page Not Found,390527,接口,,5,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/claude-code-on-the-web%5C,200,Page Not Found,390411,接口,,5,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/quickstart%5C,200,Page Not Found,390255,接口,,5,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/agent-sdk/path.join,200,Page Not Found,386025,JOIN,,3,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/sandboxing%5C,200,Page Not Found,387301,接口,,5,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/settings%5C,200,Page Not Found,385937,接口,,3,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/Model,200,Page Not Found,390078,接口,,3,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/model-config%5C,200,Page Not Found,385994,接口,,3,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/azure-ai-foundry%5C,200,Page Not Found,387656,接口,,5,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/show,200,Page Not Found,390131,接口,,5,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/checkpointing%5C,200,Page Not Found,386289,接口,,4,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/f3abb0cc802f3d7b95fc8762b94bdcb13bf39634c40c357301c4aa1d67a256fb,200,Page Not Found,390610,接口,,5,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/1401488693436528,200,Page Not Found,390406,接口,,5,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/55b0505ced03db2ce471b1617daeace5e7a81657042cfd93a3d10d1fb8695d21,200,Page Not Found,390568,接口,,5,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/object,200,Page Not Found,390102,接口,,5,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/interactive-mode%5C,200,Page Not Found,386519,接口,,4,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/light,200,Page Not Found,387430,接口,,5,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/937253475,200,Page Not Found,390198,接口,,5,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/no-cache,200,Page Not Found,387562,接口,,5,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/anthropics/claude-code,200,Page Not Found,387606,接口,,5,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/repository,200,Page Not Found,390470,接口,,5,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/Apib7-x98H0j5cPqHWwSMm6dNU4GmODRoqxLiDzdx9I,200,Page Not Found,390665,接口,,5,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/no-preview,200,Page Not Found,387606,接口,,5,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/github.com/anthropics/claude-code,200,Page Not Found,388903,接口,,5,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/github.com,200,Page Not Found,388757,COM,,5,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/advance,200,Page Not Found,387612,接口,,5,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/full,200,Page Not Found,390252,接口,,5,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/8dc348deccc27974902d5ae82b9cbbd431af10509292fe5746a188886c925bfc,200,Page Not Found,390572,接口,,5,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/600,200,Page Not Found,390099,接口,,5,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/71c6f083ede52be72ac87798812fea78fefb46f71767a6488e2fae95fd9f0441,200,Page Not Found,390631,接口,,5,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/76263028,200,Page Not Found,390185,接口,,5,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/eyJyZWZlcnJlciI6IiIsInJlcXVlc3RfaWQiOiI3QzVCOjM2MzAzQToyQkRDRDM6MzVDNDBDOjY5NkE0NDhDIiwidmlzaXRvcl9pZCI6Ijg5OTAwNjk5MTMzMjA4MzQxODgiLCJyZWdpb25fZWRnZSI6ImphcGFuZWFzdCIsInJlZ2lvbl9yZW5kZXIiOiJqYXBhbmVhc3QifQ==,200,Page Not Found,391528,接口,,5,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/anthropics,200,Page Not Found,387670,接口,,5,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/logged-out,200,Page Not Found,387366,接口,,5,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/true,200,Page Not Found,387980,接口,,5,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/false,200,Page Not Found,390059,接口,,5,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/3f871c8e07f0ae1886fa8dac284166d28b09ad5bada6476fc10b674e489788ef,200,Page Not Found,390729,接口,,5,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/63c426b30d262aba269ef14c40e3c817b384cd61,200,Page Not Found,390490,接口,,5,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/21a43568025709b66240454fc92d4f09335a96863f8ab1c46b4a07f6a5b67102,200,Page Not Found,390608,接口,,5,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/blob,200,Page Not Found,390283,接口,,5,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/slash-commands#SlashCommand-tool%5C,200,Slash commands - Claude Code Docs,857453,接口,,5,Authorization|Windows路径,1|2,Authorization:Basic command|Windows路径:s:\\\; g:\\\,否
https://code.claude.com/docs/en/66ba7b90b1753a0ead15adb71922ede2af3c99b87a5ff426ec8e5c02b7c506ae,200,Page Not Found,390639,接口,,5,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/app-id=1477376905,200,Page Not Found,387624,接口,,5,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/GitHub,200,Page Not Found,390341,接口,,5,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/amazon-bedrock%5C,200,Page Not Found,387549,接口,,5,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/keybindings%5C,200,Page Not Found,390381,接口,,5,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/microsoft-foundry%5C,200,Page Not Found,387667,接口,,5,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/styles/path.join,200,Page Not Found,384460,JOIN,,4,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/styles/custom,200,Page Not Found,386177,接口,,4,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/styles/Mintlify,200,Page Not Found,386117,接口,,4,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/styles/width=device-width,200,Page Not Found,386138,接口,,4,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/llm-gateway%5C,200,Page Not Found,387613,接口,,4,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/custom/skills/noindex,200,Page Not Found,390320,接口,,4,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/styles/noindex,200,Page Not Found,386129,接口,,4,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/custom/skills/width=device-width,200,Page Not Found,390459,接口,,4,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/custom/skills/Mintlify,200,Page Not Found,390389,接口,,4,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/plugins/my-plugin/agents/Mintlify,200,Page Not Found,388257,接口,,4,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/custom/skills/Claude,200,Page Not Found,390291,接口,,4,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/custom/skills/path.join,200,Page Not Found,388843,JOIN,,4,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/network-config%5C,200,Page Not Found,387685,接口,,4,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/google-vertex-ai%5C,200,Page Not Found,387605,接口,,4,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/plugins/my-plugin/agents/path.join,200,Page Not Found,386614,JOIN,,4,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/plugins-reference%5C,200,Page Not Found,386554,接口,,4,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/plugins/my-plugin/commands/path.join,200,Page Not Found,386626,JOIN,,4,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/plugins/my-plugin/commands/noindex,200,Page Not Found,387972,接口,,4,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/plugins/my-plugin/commands/Claude,200,Page Not Found,387966,接口,,4,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/plugins/my-plugin/commands/custom,200,Page Not Found,388335,接口,,4,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/styles/Claude,200,Page Not Found,386016,接口,,4,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/custom/agents/path.join,200,Page Not Found,388843,JOIN,,4,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/custom/agents/Mintlify,200,Page Not Found,390331,接口,,4,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/plugins/my-plugin/agents/width=device-width,200,Page Not Found,388390,接口,,4,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/custom/agents/noindex,200,Page Not Found,390325,接口,,4,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/custom/skills/custom,200,Page Not Found,390314,接口,,4,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/plugins/my-plugin/agents/Claude,200,Page Not Found,388347,接口,,4,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/custom/agents/custom,200,Page Not Found,390319,接口,,4,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/terminal-config%5C,200,Page Not Found,386035,接口,,4,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/custom/agents/Claude,200,Page Not Found,390483,接口,,4,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/plugins/my-plugin/agents/custom,200,Page Not Found,388284,接口,,4,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/statusline%5C,200,Page Not Found,385936,接口,,4,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/model-config%5C,200,Page Not Found,385994,接口,,4,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/plugins/my-plugin/commands/Mintlify,200,Page Not Found,387978,接口,,4,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/plugins/my-plugin/agents/noindex,200,Page Not Found,388314,接口,,4,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/plugins/my-plugin/commands/width=device-width,200,Page Not Found,388048,接口,,4,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/custom/agents/width=device-width,200,Page Not Found,390464,接口,,4,Windows路径,1,Windows路径:g:\\\,否
https://code.claude.com/docs/en/Delegate,危险,危险接口,0,危险,,0,未知,1,危险接口: 未知,否
https://code.claude.com/logout,危险,危险接口,0,危险,,0,/logout,1,危险接口: /logout,否
