URL,状态,标题,长度,链接类型,重定向,深度,敏感信息类型,敏感信息数量,敏感信息详细清单,是否重复
https://opencode.ai/docs/mcp-servers/,200,MCP servers | OpenCode,116885,接口,,1,IP地址|Authorization,5|1,IP地址:31.2.69.82; 1.9.91.08; 5.92.42.36; 4.32.08.08; 2.03.08.08|Authorization:Bearer MY_API_KEY,否
https://opencode.ai/docs/plugins/article,404,请求失败，状态码: 404,104,接口,,2,,,,否
https://opencode.ai/docs/plugins/Astro,404,请求失败，状态码: 404,102,接口,,2,,,,否
https://opencode.ai/docs/plugins/OpenCode,404,请求失败，状态码: 404,105,接口,,2,,,,否
https://opencode.ai/docs/network/Starlight,404,请求失败，状态码: 404,106,接口,,2,,,,否
https://opencode.ai/docs/plugins/Plugins,404,请求失败，状态码: 404,104,接口,,2,,,,否
https://opencode.ai/docs/plugins/summary_large_image,404,请求失败，状态码: 404,116,接口,,2,,,,否
https://opencode.ai/docs/plugins/en,404,请求失败，状态码: 404,99,接口,,2,,,,否
https://opencode.ai/docs/network/article,404,请求失败，状态码: 404,104,接口,,2,,,,否
https://opencode.ai/docs/network/en,404,请求失败，状态码: 404,99,接口,,2,,,,否
https://opencode.ai/docs/network/Configure,404,请求失败，状态码: 404,106,接口,,2,,,,否
https://opencode.ai/docs/network/summary_large_image,404,请求失败，状态码: 404,116,接口,,2,,,,否
https://opencode.ai/docs/network/OpenCode,404,请求失败，状态码: 404,105,接口,,2,,,,否
https://opencode.ai/docs/network/Astro,404,请求失败，状态码: 404,102,接口,,2,,,,否
https://opencode.ai/docs/network/Network,404,请求失败，状态码: 404,104,接口,,2,,,,否
https://opencode.ai/docs/tools/article,404,请求失败，状态码: 404,102,接口,,2,,,,否
https://opencode.ai/docs/tools/en,404,请求失败，状态码: 404,97,接口,,2,,,,否
https://opencode.ai/docs/network/width=device-width,404,请求失败，状态码: 404,115,接口,,2,,,,否
https://opencode.ai/docs/tools/OpenCode,404,请求失败，状态码: 404,103,接口,,2,,,,否
https://opencode.ai/docs/tools/Starlight,404,请求失败，状态码: 404,104,接口,,2,,,,否
https://opencode.ai/docs/server,200,Server | OpenCode,76210,接口,,2,内网IP|IP地址,1|6,"内网IP:('127.0.0.1', '')|IP地址:31.2.69.82; 1.9.91.08; 127.0.0.1; 5.92.42.36; 4.32.08.08; 2.03.08.08",否
https://opencode.ai/docs/tools/Manage,404,请求失败，状态码: 404,101,接口,,2,,,,否
https://opencode.ai/docs/tools/Astro,404,请求失败，状态码: 404,100,接口,,2,,,,否
https://opencode.ai/docs/tools/summary_large_image,404,请求失败，状态码: 404,114,接口,,2,,,,否
https://opencode.ai/docs/tools/width=device-width,404,请求失败，状态码: 404,113,接口,,2,,,,否
https://opencode.ai/docs/mcp-servers/summary_large_image,404,请求失败，状态码: 404,120,接口,,2,,,,否
https://opencode.ai/docs/themes/width=device-width,404,请求失败，状态码: 404,114,接口,,2,,,,否
https://opencode.ai/docs/mcp-servers/Astro,404,请求失败，状态码: 404,106,接口,,2,,,,否
https://opencode.ai/docs/tools/Tools,404,请求失败，状态码: 404,100,接口,,2,,,,否
https://opencode.ai/docs/web/,200,Web | OpenCode,55926,接口,,1,内网IP|IP地址,2|8,"内网IP:('192.168.1.100', ''); ('127.0.0.1', '')|IP地址:31.2.69.82; 0.0.0.0; 192.168.1.100; 1.9.91.08; 127.0.0.1; 5.92.42.36; 4.32.08.08; 2.03.08.08",否
https://opencode.ai/docs/config/OpenCode,404,请求失败，状态码: 404,104,接口,,2,,,,否
https://opencode.ai/docs/config/article,404,请求失败，状态码: 404,103,接口,,2,,,,否
https://opencode.ai/docs/config/width=device-width,404,请求失败，状态码: 404,114,接口,,2,,,,否
https://opencode.ai/docs/plugins/,200,Plugins | OpenCode,92958,接口,,1,IP地址|Authorization,5|1,IP地址:31.2.69.82; 1.9.91.08; 5.92.42.36; 4.32.08.08; 2.03.08.08|Authorization:Basic structure,否
https://opencode.ai/docs/server/article,404,请求失败，状态码: 404,103,接口,,2,,,,否
https://opencode.ai/docs/Using,404,请求失败，状态码: 404,94,接口,,3,,,,否
https://opencode.ai/docs/server/Starlight,404,请求失败，状态码: 404,105,接口,,2,,,,否
https://opencode.ai/docs/server/Interact,404,请求失败，状态码: 404,104,接口,,2,,,,否
https://opencode.ai/docs/server/OpenCode,404,请求失败，状态码: 404,104,接口,,2,,,,否
https://opencode.ai/docs/server/Server,404,请求失败，状态码: 404,102,接口,,2,,,,否
https://opencode.ai/docs/server/summary_large_image,404,请求失败，状态码: 404,115,接口,,2,,,,否
https://opencode.ai/docs/server/en,404,请求失败，状态码: 404,98,接口,,2,,,,否
https://opencode.ai/docs/commands/,200,Commands | OpenCode,76339,接口,,1,IP地址|Basic认证|Authorization,5|1|1,IP地址:31.2.69.82; 1.9.91.08; 5.92.42.36; 4.32.08.08; 2.03.08.08|Basic认证:basic structure|Authorization:basic structure,否
https://opencode.ai/docs/server/Astro,404,请求失败，状态码: 404,101,接口,,2,,,,否
https://opencode.ai/docs/gitlab/Astro,404,请求失败，状态码: 404,101,接口,,2,,,,否
https://opencode.ai/docs/gitlab/GitLab,404,请求失败，状态码: 404,102,接口,,2,,,,否
https://opencode.ai/docs/...,404,请求失败，状态码: 404,92,,,3,,,,否
https://opencode.ai/docs/server/width=device-width,404,请求失败，状态码: 404,114,接口,,2,,,,否
https://opencode.ai/docs/Providers,404,请求失败，状态码: 404,98,接口,,3,,,,否
https://opencode.ai/docs/providers/summary_large_image,404,请求失败，状态码: 404,118,接口,,2,,,,否
https://opencode.ai/docs/providers/Providers,404,请求失败，状态码: 404,108,接口,,2,,,,否
https://opencode.ai/docs/providers/OpenCode,404,请求失败，状态码: 404,107,接口,,2,,,,否
https://opencode.ai/docs/providers/article,404,请求失败，状态码: 404,106,接口,,2,,,,否
https://opencode.ai/docs/providers/Using,404,请求失败，状态码: 404,104,接口,,2,,,,否
https://opencode.ai/docs/providers/...,404,请求失败，状态码: 404,102,,,2,,,,否
https://opencode.ai/docs/providers/width=device-width,404,请求失败，状态码: 404,117,接口,,2,,,,否
https://opencode.ai/docs/providers/Starlight,404,请求失败，状态码: 404,108,接口,,2,,,,否
https://opencode.ai/docs/providers/Astro,404,请求失败，状态码: 404,104,接口,,2,,,,否
https://opencode.ai/docs/Enterprise,404,请求失败，状态码: 404,99,接口,,3,,,,否
https://opencode.ai/docs/c,404,请求失败，状态码: 404,90,接口,,2,,,,否
https://opencode.ai/docs/custom-tools/en,404,请求失败，状态码: 404,104,接口,,2,,,,否
https://opencode.ai/docs/custom-tools/width=device-width,404,请求失败，状态码: 404,120,接口,,2,,,,否
https://opencode.ai/docs/Intro,404,请求失败，状态码: 404,94,接口,,2,,,,否
https://opencode.ai/docs/custom-tools/OpenCode,404,请求失败，状态码: 404,110,接口,,2,,,,否
https://opencode.ai/docs/this,404,请求失败，状态码: 404,93,接口,,2,,,,否
https://opencode.ai/docs/Get,404,请求失败，状态码: 404,92,接口,,2,,,,否
https://opencode.ai/docs/providers/en,404,请求失败，状态码: 404,101,接口,,2,,,,否
https://opencode.ai/docs/custom-tools/Create,404,请求失败，状态码: 404,108,接口,,2,,,,否
https://opencode.ai/docs/custom-tools/Astro,404,请求失败，状态码: 404,107,接口,,2,,,,否
https://opencode.ai/docs/Config,404,请求失败，状态码: 404,95,接口,,3,,,,否
https://opencode.ai/docs/custom-instructions.md,404,请求失败，状态码: 404,111,MD,,3,,,,否
https://opencode.ai/docs/github/GitHub,404,请求失败，状态码: 404,102,接口,,2,,,,否
https://opencode.ai/docs/github/Astro,404,请求失败，状态码: 404,101,接口,,2,,,,否
https://opencode.ai/docs/github/width=device-width,404,请求失败，状态码: 404,114,接口,,2,,,,否
https://opencode.ai/docs/github/summary_large_image,404,请求失败，状态码: 404,115,接口,,2,,,,否
https://opencode.ai/docs/github/article,404,请求失败，状态码: 404,103,接口,,2,,,,否
https://opencode.ai/docs/rules,200,Rules | OpenCode,67175,接口,,2,IP地址,5,IP地址:31.2.69.82; 1.9.91.08; 5.92.42.36; 4.32.08.08; 2.03.08.08,否
https://opencode.ai/docs/github/en,404,请求失败，状态码: 404,98,接口,,2,,,,否
https://opencode.ai/docs/github/Starlight,404,请求失败，状态码: 404,105,接口,,2,,,,否
https://opencode.ai/docs/github/Use,404,请求失败，状态码: 404,99,接口,,2,,,,否
https://opencode.ai/docs/mcp-servers/Starlight,404,请求失败，状态码: 404,110,接口,,2,,,,否
https://opencode.ai/docs/Zen,404,请求失败，状态码: 404,92,接口,,3,,,,否
https://opencode.ai/docs/github/OpenCode,404,请求失败，状态码: 404,104,接口,,2,,,,否
https://opencode.ai/docs/mcp-servers/en,404,请求失败，状态码: 404,103,接口,,2,,,,否
https://opencode.ai/docs/commands/width=device-width,404,请求失败，状态码: 404,116,接口,,2,,,,否
https://opencode.ai/docs/mcp-servers/Add,404,请求失败，状态码: 404,104,接口,,2,,,,否
https://opencode.ai/docs/mcp-servers/article,404,请求失败，状态码: 404,108,接口,,2,,,,否
https://opencode.ai/docs/mcp-servers/width=device-width,404,请求失败，状态码: 404,119,接口,,2,,,,否
https://opencode.ai/docs/mcp-servers/OpenCode,404,请求失败，状态码: 404,109,接口,,2,,,,否
https://opencode.ai/docs/commands/Commands,404,请求失败，状态码: 404,106,接口,,2,,,,否
https://opencode.ai/docs/web/Web,404,请求失败，状态码: 404,96,接口,,2,,,,否
https://opencode.ai/docs/Server,404,请求失败，状态码: 404,95,接口,,3,,,,否
https://opencode.ai/docs/Interact,404,请求失败，状态码: 404,97,接口,,3,,,,否
https://opencode.ai/docs/commands/OpenCode,404,请求失败，状态码: 404,106,接口,,2,,,,否
https://opencode.ai/docs/mcp-servers/MCP,404,请求失败，状态码: 404,104,接口,,2,,,,否
https://opencode.ai/docs/plugins/Starlight,404,请求失败，状态码: 404,106,接口,,2,,,,否
https://opencode.ai/docs/web/Using,404,请求失败，状态码: 404,98,接口,,2,,,,否
https://opencode.ai/docs/Select,404,请求失败，状态码: 404,95,接口,,3,,,,否
https://opencode.ai/docs/web/summary_large_image,404,请求失败，状态码: 404,112,接口,,2,,,,否
https://opencode.ai/docs/web/width=device-width,404,请求失败，状态码: 404,111,接口,,2,,,,否
https://opencode.ai/docs/web/Astro,404,请求失败，状态码: 404,98,接口,,2,,,,否
https://opencode.ai/docs/Set,404,请求失败，状态码: 404,92,接口,,3,,,,否
https://opencode.ai/docs/commands/article,404,请求失败，状态码: 404,105,接口,,2,,,,否
https://opencode.ai/docs/commands/en,404,请求失败，状态码: 404,100,接口,,2,,,,否
https://opencode.ai/docs/commands/Starlight,404,请求失败，状态码: 404,107,接口,,2,,,,否
https://opencode.ai/docs/Rules,404,请求失败，状态码: 404,94,接口,,3,,,,否
https://opencode.ai/docs/commands/summary_large_image,404,请求失败，状态码: 404,117,接口,,2,,,,否
https://opencode.ai/docs/Control,404,请求失败，状态码: 404,96,接口,,3,,,,否
https://opencode.ai/docs/models,200,Models | OpenCode,72836,接口,,2,IP地址,5,IP地址:31.2.69.82; 1.9.91.08; 5.92.42.36; 4.32.08.08; 2.03.08.08,否
https://opencode.ai/docs/Models,404,请求失败，状态码: 404,95,接口,,3,,,,否
https://opencode.ai/docs/zen,200,Zen | OpenCode,66380,接口,,2,IP地址|邮箱,5|1,IP地址:31.2.69.82; 1.9.91.08; 5.92.42.36; 4.32.08.08; 2.03.08.08|邮箱:contact@anoma.ly,否
https://opencode.ai/docs/Configuring,404,请求失败，状态码: 404,100,接口,,3,,,,否
https://opencode.ai/docs/Curated,404,请求失败，状态码: 404,96,接口,,3,,,,否
https://opencode.ai/docs/share,200,Share | OpenCode,50198,接口,,2,IP地址,5,IP地址:31.2.69.82; 1.9.91.08; 5.92.42.36; 4.32.08.08; 2.03.08.08,否
https://opencode.ai/docs/tui,200,TUI | OpenCode,85790,接口,,2,IP地址,5,IP地址:31.2.69.82; 1.9.91.08; 5.92.42.36; 4.32.08.08; 2.03.08.08,否
https://opencode.ai/docs/Share,404,请求失败，状态码: 404,94,接口,,3,,,,否
https://opencode.ai/docs/TUI,404,请求失败，状态码: 404,92,接口,,3,,,,否
https://opencode.ai/docs/themes,200,Themes | OpenCode,108429,接口,,2,IP地址,5,IP地址:31.2.69.82; 1.9.91.08; 5.92.42.36; 4.32.08.08; 2.03.08.08,否
https://opencode.ai/docs/permissions,200,Permissions | OpenCode,70242,接口,,2,IP地址,5,IP地址:31.2.69.82; 1.9.91.08; 5.92.42.36; 4.32.08.08; 2.03.08.08,否
https://opencode.ai/docs/Plugins,404,请求失败，状态码: 404,96,接口,,3,,,,否
https://opencode.ai/docs/skills,200,Agent Skills | OpenCode,61526,接口,,2,IP地址,5,IP地址:31.2.69.82; 1.9.91.08; 5.92.42.36; 4.32.08.08; 2.03.08.08,是
https://opencode.ai/docs/Themes,404,请求失败，状态码: 404,95,接口,,3,,,,否
https://opencode.ai/docs/ide,200,IDE | OpenCode,40816,接口,,2,IP地址,5,IP地址:31.2.69.82; 1.9.91.08; 5.92.42.36; 4.32.08.08; 2.03.08.08,否
https://opencode.ai/docs/Permissions,404,请求失败，状态码: 404,100,接口,,3,,,,否
https://opencode.ai/docs/The,404,请求失败，状态码: 404,92,接口,,3,,,,否
https://opencode.ai/docs/IDE,404,请求失败，状态码: 404,92,接口,,3,,,,否
https://opencode.ai/docs/plugins,200,Plugins | OpenCode,92958,接口,,2,IP地址|Authorization,5|1,IP地址:31.2.69.82; 1.9.91.08; 5.92.42.36; 4.32.08.08; 2.03.08.08|Authorization:Basic structure,否
https://opencode.ai/docs/Manage,404,请求失败，状态码: 404,95,接口,,3,,,,否
https://opencode.ai/docs/sdk,200,SDK | OpenCode,94224,接口,,2,内网IP|IP地址,1|6,"内网IP:('127.0.0.1', '')|IP地址:31.2.69.82; 1.9.91.08; 127.0.0.1; 5.92.42.36; 4.32.08.08; 2.03.08.08",否
https://opencode.ai/docs/Custom,404,请求失败，状态码: 404,95,接口,,3,,,,否
https://opencode.ai/docs/Write,404,请求失败，状态码: 404,94,接口,,3,,,,否
https://opencode.ai/docs/agents,200,Agents | OpenCode,155335,接口,,2,IP地址,5,IP地址:31.2.69.82; 1.9.91.08; 5.92.42.36; 4.32.08.08; 2.03.08.08,否
https://opencode.ai/docs/github,200,GitHub | OpenCode,88690,接口,,2,IP地址,5,IP地址:31.2.69.82; 1.9.91.08; 5.92.42.36; 4.32.08.08; 2.03.08.08,否
https://opencode.ai/docs/Type-safe,404,请求失败，状态码: 404,98,接口,,3,,,,否
https://opencode.ai/docs/SDK,404,请求失败，状态码: 404,92,接口,,3,,,,否
https://opencode.ai/docs/Configure,404,请求失败，状态码: 404,98,接口,,3,,,,否
https://opencode.ai/docs/mcp-servers,200,MCP servers | OpenCode,116885,接口,,2,IP地址|Authorization,5|1,IP地址:31.2.69.82; 1.9.91.08; 5.92.42.36; 4.32.08.08; 2.03.08.08|Authorization:Bearer MY_API_KEY,否
https://opencode.ai/docs/MCP,404,请求失败，状态码: 404,92,接口,,3,,,,否
https://opencode.ai/docs/Agents,404,请求失败，状态码: 404,95,接口,,3,,,,否
https://opencode.ai/docs/formatters,200,Formatters | OpenCode,53949,接口,,2,IP地址,5,IP地址:31.2.69.82; 1.9.91.08; 5.92.42.36; 4.32.08.08; 2.03.08.08,否
https://opencode.ai/docs/GitHub,404,请求失败，状态码: 404,95,接口,,3,,,,否
https://opencode.ai/docs/Use,404,请求失败，状态码: 404,92,接口,,3,,,,否
https://opencode.ai/docs/tools,200,Tools | OpenCode,89143,接口,,2,IP地址,5,IP地址:31.2.69.82; 1.9.91.08; 5.92.42.36; 4.32.08.08; 2.03.08.08,否
https://opencode.ai/docs/commands,200,Commands | OpenCode,76339,接口,,2,IP地址|Basic认证|Authorization,5|1|1,IP地址:31.2.69.82; 1.9.91.08; 5.92.42.36; 4.32.08.08; 2.03.08.08|Basic认证:basic structure|Authorization:basic structure,否
https://opencode.ai/docs/Add,404,请求失败，状态码: 404,92,接口,,3,,,,否
https://opencode.ai/docs/LSP,404,请求失败，状态码: 404,92,接口,,3,,,,否
https://opencode.ai/docs/custom-tools,200,Custom Tools | OpenCode,68809,接口,,2,IP地址,5,IP地址:31.2.69.82; 1.9.91.08; 5.92.42.36; 4.32.08.08; 2.03.08.08,否
https://opencode.ai/docs/Formatters,404,请求失败，状态码: 404,99,接口,,3,,,,否
https://opencode.ai/docs/lsp,200,LSP Servers | OpenCode,55107,接口,,2,IP地址,5,IP地址:31.2.69.82; 1.9.91.08; 5.92.42.36; 4.32.08.08; 2.03.08.08,否
https://opencode.ai/docs/Tools,404,请求失败，状态码: 404,94,接口,,3,,,,否
https://opencode.ai/docs/cli,200,CLI | OpenCode,95005,接口,,2,内网IP|IP地址,1|7,"内网IP:('10.20.30.40', '')|IP地址:31.2.69.82; 0.0.0.0; 1.9.91.08; 5.92.42.36; 10.20.30.40; 4.32.08.08; 2.03.08.08",否
https://opencode.ai/docs/Commands,404,请求失败，状态码: 404,97,接口,,3,,,,否
https://opencode.ai/docs/Create,404,请求失败，状态码: 404,95,接口,,3,,,,否
https://opencode.ai/docs/CLI,404,请求失败，状态码: 404,92,接口,,3,,,,否
